doc_id,place_name,geonameid,hit_lat,hit_lon,hit_country_iso2,hit_admin1_name,hit_admin1_code,feature_class,feature_code,candidate_reason,hit_type,rank,ims_facility_id,unlocode,facility_name,facility_city,facility_country_iso2,facility_admin1,facility_lat,facility_lon,distance_km,name_score,admin_score,dist_score,total_score
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Houston,4699066,29.76328,-95.36327,US,Texas,TX,P,PPLA2,by_country,normal,1,HOU,USHOU,Houston,Texas,US,TX,29.75,-95.35,1.9548631501942337,1.0,1.0,0.9739351579974103,0.992180547399223
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Houston,4699066,29.76328,-95.36327,US,Texas,TX,P,PPLA2,by_country,normal,2,N2R,USN2R,North Houston,Texas,US,TX,29.91667,-95.5,21.560045250544217,0.7368421052631579,1.0,0.7125327299927438,0.7558650821557178
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,1,LON,GBLON,London,"London, City of",GB,LND,51.5150512,-0.09312638843529097,2.3705712001724177,1.0,0.0,0.9683923839977011,0.8905177151993102
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,2,GSR,GBGSR,Aldersgate,"London, City of",GB,LND,51.51667,-0.08333,3.0712329649920527,0.631578947368421,0.0,0.9590502271334393,0.6666624365610844
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,3,LEW,GBLEW,Edgeware,"London, City of",GB,LND,51.6,-0.26667,14.085000750182974,0.631578947368421,0.0,0.8121999899975604,0.6226073654203207
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,4,AEW,GBAEW,Hanwell,"London, City of",GB,LND,51.5089838,-0.3381584,14.700957419214406,0.631578947368421,0.0,0.8039872344104746,0.6201435387441949
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,5,BKG,GBBKG,Barking/London,Essex,GB,ESS,51.5389922,0.0804245,14.660038950082207,0.6,0.0,0.8045328139989039,0.6013598441996711
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,London,2643743,51.50853,-0.12574,GB,England,ENG,P,PPLC,by_country,normal,6,HRF,GBHRF,Harefield,Hillingdon,GB,HIL,51.6,-0.48333,26.733446984062905,0.625,0.0,0.6435540402124946,0.5680662120637484
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Louisiana,4331987,31.00047,-92.0004,US,Louisiana,LA,A,ADM1,by_country,normal,1,HQJ,USHQJ,Washington,Louisiana,US,LA,30.6163073,-92.057063,43.058351047037945,1.0,1.0,0.4258886527061607,0.8277665958118482
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Perth,2063523,-31.95224,115.8614,AU,Western Australia,08,P,PPLA,by_country,normal,1,PER,AUPER,Perth,Western Australia,AU,WA,-31.95,115.85,1.1040405664440935,1.0,0.0,0.9852794591140788,0.8955838377342236
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Perth,2063523,-31.95224,115.8614,AU,Western Australia,08,P,PPLA,by_country,normal,2,CLM,AUCLM,Claremont,Western Australia,AU,WA,-31.98333,115.78333,8.135524952500829,0.5,0.0,0.8915263339666556,0.5674579001899966
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Republic of Singapore,1880251,1.36667,103.8,SG,,00,A,PCLI,by_country,country,1,SEM,SGSEM,Sembawang Port,,SG,,1.449111111,103.818494444,9.394737350274271,0.4117647058823529,0.0,0.8747368353296764,0.5094798741283146
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Republic of Singapore,1880251,1.36667,103.8,SG,,00,A,PCLI,by_country,country,2,BKM,SGBKM,Bukit Merah Estate,Central Singapore,SG,01,1.28333,103.81667,9.450454044568794,0.631578947368421,0.0,0.8739939460724161,0.6411455522427774
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Republic of Singapore,1880251,1.36667,103.8,SG,,00,A,PCLI,by_country,country,5,SIN,SGSIN,Singapore,,SG,,1.28333,103.85,10.80607515791352,1.0,0.0,0.8559189978944863,0.8567756993683459
8ff9ee7f102720fbfcee90f7eaf7f119a2e7d80a,Republic of Singapore,1880251,1.36667,103.8,SG,,00,A,PCLI,by_country,country,10,JUR,SGJUR,Jurong/Singapore,,SG,,1.33333,103.7,11.718280755631644,0.5945945945945946,0.0,0.843756256591578,0.6098836337342302
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,1,SIN,SGSIN,Singapore,,SG,,1.28333,103.85,0.7050187816064034,1.0,0.0,0.9905997495785813,0.8971799248735743
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,2,BKM,SGBKM,Bukit Merah Estate,Central Singapore,SG,01,1.28333,103.81667,3.7793080867836326,0.72,0.0,0.9496092255095515,0.7168827676528655
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,3,JUR,SGJUR,Jurong/Singapore,,SG,,1.33333,103.7,17.37468374476754,0.72,0.0,0.7683375500697661,0.6625012650209299
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,4,SCT,SGSCT,Singapore Container Terminal,,SG,,1.26667,103.833,3.184603887884378,0.5142857142857142,0.0,0.9575386148282083,0.595833013019891
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,5,PAP,SGPAP,Pasir Panjang Wharves,,SG,,1.26667,103.78333,7.847724215923911,0.5,0.0,0.8953636771210145,0.5686091031363043
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore,1880252,1.28967,103.85007,SG,,,P,PPLC,by_country,normal,6,SEM,SGSEM,Sembawang Port,,SG,,1.449111111,103.818494444,18.073165687225917,0.5454545454545454,0.0,0.7590244575036544,0.5549800645238235
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore River,1880248,1.28667,103.8525,SG,,00,H,STM,by_country,normal,1,SIN,SGSIN,Singapore,,SG,,1.28333,103.85,0.4638635583250672,0.7586206896551724,0.0,0.9938151525556658,0.7533169595598032
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore River,1880248,1.28667,103.8525,SG,,00,H,STM,by_country,normal,2,SCT,SGSCT,Singapore Container Terminal,,SG,,1.26667,103.833,3.1056271960303135,0.6046511627906976,0.0,0.9585916373862625,0.6503681888902972
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore River,1880248,1.28667,103.8525,SG,,00,H,STM,by_country,normal,3,BKM,SGBKM,Bukit Merah Estate,Central Singapore,SG,01,1.28333,103.81667,4.000389319416125,0.5806451612903226,0.0,0.9466614757411184,0.632385539496529
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore River,1880248,1.28667,103.8525,SG,,00,H,STM,by_country,normal,4,JUR,SGJUR,Jurong/Singapore,,SG,,1.33333,103.7,17.728966363322403,0.5806451612903226,0.0,0.7636137818223679,0.5774712313209039
920af3f1501c2e0a3041a5e033a8602b18d81378,Singapore River,1880248,1.28667,103.8525,SG,,00,H,STM,by_country,normal,5,PAP,SGPAP,Pasir Panjang Wharves,,SG,,1.26667,103.78333,8.004578075128153,0.47058823529411764,0.0,0.8932722923316246,0.550334628875958
92f873806bdc167e598fd02d39d3604eabaa42cc,Mersin,304531,36.81196,34.63886,TR,Mersin,32,P,PPLA,by_country,normal,1,MFZ,TRMFZ,Mersin-Free Zone,Mersin,TR,33,36.8,34.63333,1.4180998814534531,1.0,0.0,0.9810920015806206,0.8943276004741861
92f873806bdc167e598fd02d39d3604eabaa42cc,Mersin,304531,36.81196,34.63886,TR,Mersin,32,P,PPLA,by_country,normal,2,MER,TRMER,Mersin,Mersin,TR,33,36.71667,34.63333,10.60720917767038,1.0,0.0,0.8585705442977283,0.8575711632893184
92f873806bdc167e598fd02d39d3604eabaa42cc,Moscow,524901,55.75204,37.61781,RU,Moscow,48,P,PPLC,by_country,normal,1,MOW,RUMOW,Moskva,Moskva,RU,MOW,55.75,37.6,1.137388851143242,1.0,0.0,0.9848348153180901,0.895450444595427
92f873806bdc167e598fd02d39d3604eabaa42cc,Sinop,739600,42.02683,35.16253,TR,Sinop,57,P,PPLA,by_country,normal,1,SIC,TRSIC,Sinop,Sinop,TR,57,42.01667,35.13333,2.663545029718922,1.0,1.0,0.9644860662704143,0.9893458198811242
92f873806bdc167e598fd02d39d3604eabaa42cc,Sinop,739600,42.02683,35.16253,TR,Sinop,57,P,PPLA,by_country,normal,2,AYA,TRAYA,Ayancik,Sinop,TR,57,41.93333,34.58333,48.99230459285557,1.0,1.0,0.3467692720952591,0.8040307816285777
94abf28bc9445b5adc026b141cb38fbd0c2e7a00,Novorossiysk,518255,44.73188,37.76176,RU,Krasnodar Krai,38,P,PPLA2,by_country,normal,1,NVS,RUNVS,Novorossiysk,Krasnodarskiy kray,RU,KDA,44.71667,37.76667,1.7351901983115687,1.0,0.0,0.9768641306891791,0.8930592392067537
94abf28bc9445b5adc026b141cb38fbd0c2e7a00,Parādīp,1260394,20.28333,86.7,IN,Odisha,21,L,PRT,by_country,normal,1,PPT,INPPT,Paradip Port,Odisha,IN,OR,20.25,86.58333,12.721759515120736,1.0,0.0,0.8303765397983902,0.849112961939517
94abf28bc9445b5adc026b141cb38fbd0c2e7a00,Parādīp,1260394,20.28333,86.7,IN,Odisha,21,L,PRT,by_country,normal,2,PRT,INPRT,Paradip Garh,Odisha,IN,OR,20.31667,86.61667,9.448067097328138,0.7777777777777778,0.0,0.8740257720356248,0.7288743982773541
953a543c8190cb0578054a7f20f0071d286bf4f1,Port of Norfolk,12382329,36.92419,-76.3325,US,Virginia,VA,H,HBR,by_country,normal,1,ORF,USORF,Norfolk,Virginia,US,VA,36.8448348,-76.2863999,9.729948121631718,0.6363636363636364,1.0,0.8702673583782438,0.7428983893316549
953a543c8190cb0578054a7f20f0071d286bf4f1,Quezon City,1692192,14.6488,121.0509,PH,Metro Manila,NCR,P,PPLA2,by_country,normal,1,MNT,PHMNT,Muntinlupa City,National Capital Région,PH,00,14.61667,121.05,3.574004920550971,0.5384615384615384,0.0,0.9523466010593203,0.6087809033947191
953a543c8190cb0578054a7f20f0071d286bf4f1,Quezon City,1692192,14.6488,121.0509,PH,Metro Manila,NCR,P,PPLA2,by_country,normal,2,PAS,PHPAS,"Pasay, Luzon",,PH,,14.543888888,120.995,13.125100071076366,0.5714285714285714,0.0,0.8249986657189818,0.5903567425728373
953a543c8190cb0578054a7f20f0071d286bf4f1,Quezon City,1692192,14.6488,121.0509,PH,Metro Manila,NCR,P,PPLA2,by_country,normal,3,MKC,PHMKC,Makati City,National Capital Région,PH,00,14.55,121.03333,11.147551551511746,0.45454545454545453,0.0,0.8513659793131767,0.5281370665212257
953a543c8190cb0578054a7f20f0071d286bf4f1,Quezon City,1692192,14.6488,121.0509,PH,Metro Manila,NCR,P,PPLA2,by_country,normal,4,BIN,PHBIN,Biñan,Laguna,PH,LAG,14.33333,121.08333,35.251978505855305,0.5714285714285714,0.0,0.5299736199219293,0.5018492288337215
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,1,RIC,USRIC,Richmond,Virginia,US,VA,37.55,-77.45,0.3546717281959483,1.0,1.0,0.995271043624054,0.9985813130872162
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,2,R2V,USR2V,Rockville,Virginia,US,VA,37.71667,-77.66667,26.950099705031366,1.0,1.0,0.6406653372662485,0.8921996011798745
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,3,VZZ,USVZZ,Goochland,Virginia,US,VA,37.68333,-77.88333,41.28853317122949,1.0,1.0,0.44948622438360686,0.834845867315082
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,4,ZPW,USZPW,Powhatan,Virginia,US,VA,37.53333,-77.91667,41.46483256577974,1.0,1.0,0.44713556578960345,0.834140669736881
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,5,ZSD,USZSD,Sutherland,Virginia,US,VA,37.18333,-77.55,41.57644437410013,1.0,1.0,0.4456474083453317,0.8336942225035995
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,6,KWM,USKWM,King William,Virginia,US,VA,37.68333,-77.0,42.12406764991183,1.0,1.0,0.43834576466784225,0.8315037294003527
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,7,CO3,USCO3,Claremont,Virginia,US,VA,37.26667,-76.96667,52.701813655478055,1.0,1.0,0.29730915126029256,0.7891927453780877
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,8,JA2,USJA2,Jamaica,Virginia,US,VA,37.7,-76.68333,69.32283686035521,1.0,1.0,0.07569550852859719,0.7227086525585791
953a543c8190cb0578054a7f20f0071d286bf4f1,Virginia,6254928,37.54812,-77.44675,US,Virginia,VA,A,ADM1,by_country,normal,9,XXO,USXXO,Spotsylvania,Virginia,US,VA,38.2,-77.58333,73.47035188986288,1.0,1.0,0.02039530813516155,0.7061185924405484
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,1,MTL,IEMTL,Dublin-Marine Terminal,Dublin,IE,D,53.33333,-6.23333,1.0336391030267906,1.0,0.0,0.9862181452929761,0.8958654435878928
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,2,DUB,IEDUB,Dublin,,IE,,53.3493795,-6.2605593,1.9730976185314293,1.0,0.0,0.9736920317529143,0.8921076095258742
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,3,DFT,IEDFT,Dublin-Dublin Ferryport Terminals,Dublin,IE,D,53.31667,-6.23333,2.095083857013592,1.0,0.0,0.9720655485731521,0.8916196645719456
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,4,DFC,IEDFC,Dublin-Ferryport Terminal 3,Dublin,IE,D,53.31667,-6.23333,2.095083857013592,1.0,0.0,0.9720655485731521,0.8916196645719456
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,5,DFB,IEDFB,Dublin-Ferryport Terminal 2,Dublin,IE,D,53.31667,-6.2,3.72349188839052,1.0,0.0,0.9503534414881264,0.8851060324464379
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,6,ESB,IEESB,ESB Poolbeg-Dublin,Dublin,IE,D,53.33333,-6.18333,4.353367430749151,1.0,0.0,0.9419551009233447,0.8825865302770033
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,7,DFA,IEDFA,Dublin-Ferryport Terminal 1,Dublin,IE,D,53.31667,-6.18333,4.72014394316168,1.0,0.0,0.937064747424511,0.8811194242273532
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,8,FGY,IEFGY,Coolock,Dublin,IE,D,53.38333,-6.18333,7.083375240494092,1.0,0.0,0.9055549967934121,0.8716664990380236
9739496aeb3264c604eeb04858249a0f74771b5d,Dublin,2964574,53.33306,-6.24889,IE,Leinster,L,P,PPLC,by_country,normal,9,BBG,IEBBG,Balbriggan,Dublin,IE,D,53.61667,-6.18333,31.833060379351828,1.0,0.0,0.5755591949419756,0.7726677584825926
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,1,DFU,USDFU,Dunnellon,Florida,US,FL,29.03333,-82.45,31.820841393214668,1.0,1.0,0.5757221147571377,0.8727166344271413
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,2,HSF,USHSF,Hudson,Florida,US,FL,28.35,-82.7,48.629766351808904,1.0,1.0,0.3516031153092146,0.8054809345927644
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,3,ZRH,USZRH,Center Hill,Florida,US,FL,28.65,-82.0,50.04145022777463,1.0,1.0,0.3327806636296716,0.7998341990889014
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,4,KAJ,USKAJ,Land O'Lakes,Florida,US,FL,28.21667,-82.45,59.565232504307446,1.0,1.0,0.20579689994256745,0.7617390699827702
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,5,XVB,USXVB,Hawthorne,Florida,US,FL,28.75,-81.86667,61.75134653683135,1.0,1.0,0.1766487128422487,0.7529946138526745
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,6,LTZ,USLTZ,Lutz,Florida,US,FL,28.15,-82.45,66.95639361446732,1.0,1.0,0.10724808514043582,0.7321744255421307
9739496aeb3264c604eeb04858249a0f74771b5d,Florida,4155751,28.75054,-82.5001,US,Florida,FL,A,ADM1,by_country,normal,7,ZKL,USZKL,Tarpon Springs,Florida,US,FL,28.1470965,-82.756367,71.62478538015839,1.0,1.0,0.045002861597888244,0.7135008584793664
9739496aeb3264c604eeb04858249a0f74771b5d,Moscow,524901,55.75204,37.61781,RU,Moscow,48,P,PPLC,by_country,normal,1,MOW,RUMOW,Moskva,Moskva,RU,MOW,55.75,37.6,1.137388851143242,1.0,0.0,0.9848348153180901,0.895450444595427
9afb000939997df8628249053347c031e32f6dad,Galle,1246294,6.0461,80.2103,LK,Southern Province,34,P,PPLA,by_country,normal,1,GAL,LKGAL,Galle,,LK,,6.0328139,80.214955,1.5644521803194615,1.0,0.0,0.9791406375957405,0.8937421912787221
9afb000939997df8628249053347c031e32f6dad,Galle,1246294,6.0461,80.2103,LK,Southern Province,34,P,PPLA,by_country,normal,2,KCT,LKKCT,Koggala,,LK,,5.98333,80.33333,15.290923694038623,0.5,0.0,0.7961210174128184,0.5388363052238455
9afb000939997df8628249053347c031e32f6dad,Negombo,1233369,7.2083,79.8358,LK,Western Province,36,P,PPL,by_country,normal,1,CMB,LKCMB,Colombo,Colombo,LK,11,6.91667,79.85,32.46561459659186,0.5714285714285714,0.0,0.5671251387121086,0.5129946844707753
9e90ea273cce34a06721a003f0e0e57a124a718c,Dakar,2253354,14.6937,-17.44406,SN,Dakar,01,P,PPLC,by_country,normal,1,DKR,SNDKR,Dakar,,SN,,14.693425,-17.447938,0.41823097884096777,1.0,0.0,0.9944235869487871,0.898327076084636
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,1,MAD,TRMAD,Mardas,Istanbul,TR,34,41.01667,28.95,0.31597195679006806,1.0,1.0,0.9957870405761324,0.9987361121728396
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,2,IST,TRIST,Istanbul,Istanbul,TR,34,41.01667,28.96667,1.4614281098973656,1.0,1.0,0.9805142918680352,0.9941542875604105
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,3,GTA,TRGTA,Galata,Istanbul,TR,34,41.0252857,28.9727922,2.320774565275068,1.0,1.0,0.9690563391296657,0.9907169017388996
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,4,HAS,TRHAS,Hasköy,Istanbul,TR,34,41.03333,28.96667,2.594791147769354,1.0,1.0,0.9654027846964086,0.9896208354089225
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,5,KKY,TRKKY,Karaköy/Istambul,Istanbul,TR,34,41.03333,28.98333,3.5601838755795123,1.0,1.0,0.9525308816589398,0.9857592644976819
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,6,SUT,TRSUT,Sutluce,Istanbul,TR,34,41.0510201,28.944692,4.155186406106986,1.0,1.0,0.9445975145852402,0.983379254375572
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,7,ZEY,TRZEY,Zeytinburnu,Istanbul,TR,34,40.9898653,28.9037467,4.685286115954688,1.0,1.0,0.9375295184539375,0.9812588555361812
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,8,HAY,TRHAY,Haydarpasa,Istanbul,TR,34,40.9975593,29.0213686,6.283682947068197,1.0,1.0,0.9162175607057573,0.9748652682117271
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,9,BTS,TRBTS,Besiktas,Istanbul,TR,34,41.05,29.01667,6.910838553101807,1.0,1.0,0.9078554859586425,0.9723566457875926
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,10,USK,TRUSK,Üsküdar,Istanbul,TR,34,41.01667,29.05,8.424449987746042,1.0,1.0,0.887674000163386,0.9663022000490157
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,11,BBI,TRBBI,Beylerbeyi,Istanbul,TR,34,41.05,29.05,9.327559559273737,1.0,1.0,0.8756325392096835,0.962689761762905
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,12,KMX,TRKMX,Kumport,Istanbul,TR,34,40.95,28.81667,13.229377861697365,1.0,1.0,0.8236082951773684,0.9470824885532104
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,13,CUB,TRCUB,Cubuklu,Istanbul,TR,34,41.105633,29.08403,15.20216271977254,1.0,1.0,0.7973044970696994,0.9391913491209097
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,14,BEY,TRBEY,Beykoz,Istanbul,TR,34,41.1343001,29.0920378,17.94032942102146,1.0,1.0,0.7607956077197139,0.9282386823159141
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,15,MAL,TRMAL,Maltepe,Istanbul,TR,34,40.9247539,29.1310782,18.169513486499838,1.0,1.0,0.7577398201800022,0.9273219460540006
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,16,FRZ,TRFRZ,Firuzköy,Istanbul,TR,34,41.0,28.7,21.005678609141018,1.0,1.0,0.7199242852114531,0.9159772855634359
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,17,HAR,TRHAR,Haramidere,Istanbul,TR,34,41.0058649,28.6779302,22.817351911597846,1.0,1.0,0.6957686411786954,0.9087305923536085
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,18,MPT,TRMPT,Marport,Istanbul,TR,34,40.96540315,28.673306926028463,23.81225505028535,1.0,1.0,0.6825032659961954,0.9047509797988585
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,19,KAR,TRKAR,Kartal,Istanbul,TR,34,40.88858,29.1856536,24.223895022480257,1.0,1.0,0.6770147330335966,0.903104419910079
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,20,9AK,TR9AK,Pasaköy,Istanbul,TR,34,41.01667,29.26667,26.59912864621802,1.0,1.0,0.6453449513837597,0.8936034854151279
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,21,PEN,TRPEN,Pendik,Istanbul,TR,34,40.8768715,29.2349672,28.393180282231654,1.0,1.0,0.621424262903578,0.8864272788710733
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,22,TUZ,TRTUZ,Tuzla,Istanbul,TR,34,40.83333,29.25,32.24304569602503,1.0,1.0,0.5700927240529996,0.8710278172158998
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,23,MIM,TRMIM,Mimarsinan,Istanbul,TR,34,41.01667,28.55,33.53310126391056,1.0,1.0,0.5528919831478591,0.8658675949443577
9e90ea273cce34a06721a003f0e0e57a124a718c,Istanbul,745044,41.01384,28.94966,TR,Istanbul,34,P,PPLA,by_country,normal,24,SER,TRSER,Serviburun,Istanbul,TR,34,,,,1.0,1.0,0.0,0.7
a193e2508a9856c187896876c3b47ce2d29ad881,Moscow,524901,55.75204,37.61781,RU,Moscow,48,P,PPLC,by_country,normal,1,MOW,RUMOW,Moskva,Moskva,RU,MOW,55.75,37.6,1.137388851143242,1.0,0.0,0.9848348153180901,0.895450444595427
a4fac83c6ad341f48bce5e9bb166427f460e3a72,Mindelo,3374462,16.89014,-24.98042,CV,São Vicente,11,P,PPLA,by_country,normal,1,MIN,CVMIN,Mindelo,São Vicente,CV,SV,16.88333,-25.0,2.2166690504597004,1.0,0.0,0.9704444126605374,0.8911333237981611
a5b0c85b40eca6b73ea67b91309cf5b7399fa250,Gulf County,4157652,29.90862,-85.26101,US,Florida,FL,A,ADM2,by_country,sea,1,PSJ,USPSJ,Port Saint Joe,Florida,US,FL,29.8,-85.3,12.64976647787473,0.2608695652173913,1.0,0.9789170558702088,0.5501968558914974
